backend,rows,cols,generations,threads,block,shared,wrap,kernel_ms,wall_ms,mcells_kernel,mcells_wall
cpu,256,256,500,6,256,0,0,237.015563,237.089692,138.2525248,138.2092984
cpu,256,256,500,6,256,0,0,214.8068,214.873679,152.5463812,152.4989015
cpu,256,256,500,6,256,0,0,263.364937,263.51774,124.4205108,124.3483646
cpu,256,256,500,6,256,0,0,216.256166,216.319452,151.5240033,151.4796737
cpu,256,256,500,6,256,0,0,217.967729,218.055762,150.3341809,150.2734883
cpu,256,256,500,8,256,0,0,348.017198,348.567405,94.15626638,94.00764251
cpu,256,256,500,8,256,0,0,342.335506,342.571358,95.71896407,95.65306391
cpu,256,256,500,8,256,0,0,335.530869,335.653801,97.66016491,97.62439723
cpu,256,256,500,8,256,0,0,337.120138,337.264023,97.19977037,97.15830259
cpu,256,256,500,8,256,0,0,338.935728,339.108153,96.67909663,96.62993859
cpu,256,256,500,10,256,0,0,269.605647,269.713859,121.5404809,121.4917176
cpu,256,256,500,10,256,0,0,262.191021,262.321579,124.9775827,124.9153811
cpu,256,256,500,10,256,0,0,271.737372,271.886955,120.5870203,120.5206774
cpu,256,256,500,10,256,0,0,271.278191,271.473703,120.7911328,120.7041405
cpu,256,256,500,10,256,0,0,271.732441,271.942385,120.5892086,120.4961117
cpu,256,256,500,12,256,0,0,212.848461,213.002001,153.9499034,153.8389304
cpu,256,256,500,12,256,0,0,216.482211,216.605957,151.3657859,151.2793113
cpu,256,256,500,12,256,0,0,209.674714,209.767226,156.2801702,156.2112472
cpu,256,256,500,12,256,0,0,213.044002,213.149668,153.8086015,153.732353
cpu,256,256,500,12,256,0,0,211.437736,211.577034,154.9770662,154.8750324
cuda,256,256,500,1,128,0,0,3.722592,6.872556,8802.468818,4767.949508
cuda,256,256,500,1,128,0,0,3.582784027,6.729355,9145.960167,4869.411704
cuda,256,256,500,1,128,0,0,3.17811203,6.648828,10310.52389,4928.387379
cuda,256,256,500,1,128,0,0,2.685376004,5.569248,12202.38803,5883.738702
cuda,256,256,500,1,128,0,0,2.706592002,5.666562,12106.73791,5782.695045
opencl,256,256,500,1,128,1,0,3.44352,8.625892,9515.844252,3798.795533
opencl,256,256,500,1,128,1,0,3.453856,8.69851,9487.367163,3767.081949
opencl,256,256,500,1,128,1,0,3.447424,8.716178,9505.068132,3759.445941
opencl,256,256,500,1,128,1,0,3.442784,8.638929,9517.878554,3793.062774
opencl,256,256,500,1,128,1,0,3.4432,8.642789,9516.728625,3791.368735
cpu,512,512,200,1,256,0,0,1864.432967,1864.472066,28.12050684,28.11991714
cpu,512,512,200,1,256,0,0,1861.89187,1861.93316,28.15888551,28.15826106
cpu,512,512,200,1,256,0,0,2113.506939,2113.5468,24.80654264,24.80607479
cpu,512,512,200,2,256,0,0,974.237647,974.274863,53.81520634,53.81315067
cpu,512,512,200,2,256,0,0,961.617984,961.664384,54.52144289,54.51881225
cpu,512,512,200,2,256,0,0,969.255372,969.289012,54.09183329,54.08995599
cpu,512,512,200,2,256,0,0,975.570504,975.607699,53.74168221,53.73963331
cpu,512,512,200,2,256,0,0,970.989316,971.029949,53.99523881,53.99297937
cpu,512,512,200,4,256,0,0,500.684173,500.742613,104.7143146,104.7020937
cpu,512,512,200,4,256,0,0,503.36629,503.424726,104.156359,104.1442688
cpu,512,512,200,4,256,0,0,499.540817,499.576746,104.9539862,104.946438
cpu,512,512,200,4,256,0,0,500.34472,500.392456,104.7853568,104.7753606
cpu,512,512,200,4,256,0,0,499.09354,499.126811,105.0480437,105.0410414
cpu,512,512,200,6,256,0,0,351.850617,351.925637,149.0086914,148.9769272
cpu,512,512,200,6,256,0,0,371.63613,371.724835,141.0756269,141.0419619
cpu,512,512,200,6,256,0,0,349.69792,349.758938,149.9259704,149.8998147
cpu,512,512,200,6,256,0,0,354.763968,354.848824,147.7850197,147.7496795
cpu,512,512,200,6,256,0,0,353.133648,353.232515,148.4673021,148.4257473
