backend,rows,cols,generations,threads,block,shared,wrap,kernel_ms,wall_ms,mcells_kernel,mcells_wall
cuda,8192,8192,10,1,256,1,0,52.75328016,52.907326,12721.26848,12684.22902
cuda,8192,8192,10,1,256,1,0,52.74659204,52.902577,12722.8815,12685.36767
cuda,8192,8192,10,1,256,1,0,52.7544322,52.918187,12720.99067,12681.6257
cuda,8192,8192,10,1,512,0,0,32.35289621,32.508776,20742.76861,20643.3069
cuda,8192,8192,10,1,512,0,0,34.93449616,35.08589,19209.91323,19127.02343
cuda,8192,8192,10,1,512,0,0,34.87148809,35.027291,19244.62295,19159.02203
cuda,8192,8192,10,1,512,0,0,34.8631041,35.013994,19249.25096,19166.29791
cuda,8192,8192,10,1,512,0,0,34.96127987,35.115044,19195.19659,19111.14336
cuda,8192,8192,10,1,512,1,0,55.65939188,55.81274,12057.06023,12023.93289
cuda,8192,8192,10,1,512,1,0,54.47023916,54.625822,12320.28077,12285.19069
cuda,8192,8192,10,1,512,1,0,56.8928957,57.079333,11795.64921,11757.12127
cuda,8192,8192,10,1,512,1,0,58.44047928,58.59476,11483.28433,11453.0487
cuda,8192,8192,10,1,512,1,0,58.68755245,58.840992,11434.93998,11405.12111
opencl,8192,8192,10,1,32,0,0,56.103872,56.306925,11961.53877,11918.40329
opencl,8192,8192,10,1,32,0,0,56.0664,56.264588,11969.53327,11927.37144
opencl,8192,8192,10,1,32,0,0,56.049792,56.295148,11973.07994,11920.89663
opencl,8192,8192,10,1,32,0,0,56.131232,56.325702,11955.70837,11914.43011
opencl,8192,8192,10,1,32,0,0,56.142624,56.329389,11953.28241,11913.65026
opencl,8192,8192,10,1,32,1,0,131.363072,131.554181,5108.655193,5101.233841
opencl,8192,8192,10,1,32,1,0,140.502656,140.691739,4776.34131,4769.922135
opencl,8192,8192,10,1,32,1,0,138.496096,138.689171,4845.541928,4838.796246
opencl,8192,8192,10,1,32,1,0,140.512096,140.709078,4776.020422,4769.334357
opencl,8192,8192,10,1,32,1,0,125.042688,125.237167,5366.87631,5358.542165
opencl,8192,8192,10,1,64,0,0,25.654272,25.841198,26158.94304,25969.71859
opencl,8192,8192,10,1,64,0,0,25.652384,25.845521,26160.86832,25965.37481
opencl,8192,8192,10,1,64,0,0,25.65168,25.842255,26161.5863,25968.65637
opencl,8192,8192,10,1,64,0,0,25.65296,25.853826,26160.28092,25957.03398
opencl,8192,8192,10,1,64,0,0,24.417952,24.603032,27483.4122,27276.66411
opencl,8192,8192,10,1,64,1,0,53.623008,53.810658,12514.93836,12471.29593
opencl,8192,8192,10,1,64,1,0,53.64208,53.827393,12510.48878,12467.41859
opencl,8192,8192,10,1,64,1,0,54.008384,54.229528,12425.63821,12374.96738
opencl,8192,8192,10,1,64,1,0,54.19024,54.408081,12383.93925,12334.35599
opencl,8192,8192,10,1,64,1,0,53.616,53.804765,12516.57416,12472.66185
opencl,8192,8192,10,1,128,0,0,25.470464,25.669841,26347.71946,26143.0774
opencl,8192,8192,10,1,128,0,0,27.07536,27.267514,24785.95446,24611.288
opencl,8192,8192,10,1,128,0,0,27.083264,27.507823,24778.72091,24396.2832
opencl,8192,8192,10,1,128,0,0,27.087328,27.318578,24775.00328,24565.28447
opencl,8192,8192,10,1,128,0,0,27.091072,27.273334,24771.57936,24606.03606
opencl,8192,8192,10,1,128,1,0,51.082656,51.270083,13137.30907,13089.28328
opencl,8192,8192,10,1,128,1,0,51.033632,51.217822,13149.92905,13102.63916
opencl,8192,8192,10,1,128,1,0,50.992832,51.270714,13160.45047,13089.12218
opencl,8192,8192,10,1,128,1,0,51.033632,51.221556,13149.92905,13101.68399
opencl,8192,8192,10,1,128,1,0,51.06208,51.267978,13142.60289,13089.82071
opencl,8192,8192,10,1,256,0,0,28.583328,28.767181,23478.32415,23328.27259
opencl,8192,8192,10,1,256,0,0,28.611936,28.796822,23454.84905,23304.26045
opencl,8192,8192,10,1,256,0,0,25.878144,26.103154,25932.64185,25709.10167
opencl,8192,8192,10,1,256,0,0,28.125088,28.32075,23860.85476,23696.00523
opencl,8192,8192,10,1,256,0,0,28.57888,28.785825,23481.9783,23313.16334
opencl,8192,8192,10,1,256,1,0,52.444256,52.634023,12796.22767,12750.09208
opencl,8192,8192,10,1,256,1,0,52.443616,52.636417,12796.38383,12749.51219
opencl,8192,8192,10,1,256,1,0,52.444672,52.683233,12796.12617,12738.18256
opencl,8192,8192,10,1,256,1,0,52.445888,52.682929,12795.82948,12738.25607
opencl,8192,8192,10,1,256,1,0,52.44608,52.637499,12795.78264,12749.25011
opencl,8192,8192,10,1,512,0,0,33.443872,33.631757,20066.11675,19954.01668
opencl,8192,8192,10,1,512,0,0,33.455168,33.643964,20059.3415,19946.77678
opencl,8192,8192,10,1,512,0,0,33.45376,33.698195,20060.18576,19914.67614
opencl,8192,8192,10,1,512,0,0,33.484608,33.693039,20041.70513,19917.72366
opencl,8192,8192,10,1,512,0,0,33.437792,33.63086,20069.76537,19954.54889
opencl,8192,8192,10,1,512,1,0,60.149984,60.342067,11156.92134,11121.40623
opencl,8192,8192,10,1,512,1,0,60.174048,60.367115,11152.45961,11116.79165
opencl,8192,8192,10,1,512,1,0,60.163808,60.357776,11154.35778,11118.51172
opencl,8192,8192,10,1,512,1,0,60.16912,60.401896,11153.37303,11110.39031
opencl,8192,8192,10,1,512,1,0,60.149888,60.341272,11156.93915,11121.55276
cuda,16384,16384,5,1,32,0,0,107.9048328,108.026737,12438.52796,12424.49154
cuda,16384,16384,5,1,32,0,0,109.688097,109.809767,12236.30746,12222.74955
cuda,16384,16384,5,1,32,0,0,102.9566402,103.115703,13036.33527,13016.22586
cuda,16384,16384,5,1,32,0,0,109.8169289,109.734202,12221.95242,12231.16636
cuda,16384,16384,5,1,32,0,0,109.7735691,109.839462,12226.78001,12219.44514
cuda,16384,16384,5,1,32,1,0,267.7573128,267.811862,5012.663393,5011.642389
cuda,16384,16384,5,1,32,1,0,248.87043,249.019353,5393.07655,5389.851286
cuda,16384,16384,5,1,32,1,0,236.2136345,236.32652,5682.048299,5679.334169
cuda,16384,16384,5,1,32,1,0,225.9184647,226.038492,5940.980884,5937.8262
cuda,16384,16384,5,1,32,1,0,230.7836151,230.866681,5815.739039,5813.646535
cuda,16384,16384,5,1,64,0,0,52.23958492,52.347623,25692.72482,25639.69867
cuda,16384,16384,5,1,64,0,0,53.33222389,53.471454,25166.34751,25100.81884
cuda,16384,16384,5,1,64,0,0,56.03110504,56.155382,23954.14617,23901.13347
cuda,16384,16384,5,1,64,0,0,56.06387234,56.181045,23940.14584,23890.21564
cuda,16384,16384,5,1,64,0,0,56.04614353,56.177214,23947.71871,23891.84483
cuda,16384,16384,5,1,64,1,0,110.589632,110.702211,12136.55616,12124.21385
cuda,16384,16384,5,1,64,1,0,111.8141117,111.922409,12003.64837,11992.03352
cuda,16384,16384,5,1,64,1,0,118.0477142,118.15502,11369.78627,11359.46048
cuda,16384,16384,5,1,64,1,0,116.1712017,116.277335,11553.44234,11542.89682
cuda,16384,16384,5,1,64,1,0,117.5569267,117.658416,11417.2539,11407.40565
cuda,16384,16384,5,1,128,0,0,55.59449577,55.705382,24142.26915,24094.21194
cuda,16384,16384,5,1,128,0,0,55.60697651,55.733633,24136.85052,24081.99875
cuda,16384,16384,5,1,128,0,0,54.06310368,54.182354,24826.12334,24771.48335
cuda,16384,16384,5,1,128,0,0,55.62179279,55.765747,24130.42106,24068.13057
cuda,16384,16384,5,1,128,0,0,55.59699249,55.71669,24141.18498,24089.32189
cuda,16384,16384,5,1,128,1,0,102.8913288,103.014954,13044.61023,13028.95578
cuda,16384,16384,5,1,128,1,0,96.9016304,97.0513,13850.92567,13829.56519
cuda,16384,16384,5,1,128,1,0,103.8011837,103.954109,12930.2695,12911.24798
cuda,16384,16384,5,1,128,1,0,102.8769913,102.989954,13046.4282,13032.11845
cuda,16384,16384,5,1,128,1,0,102.8830433,102.996882,13045.66075,13031.24186
cuda,16384,16384,5,1,256,0,0,59.89103985,60.005772,22410.31853,22367.46958
cuda,16384,16384,5,1,256,0,0,58.15936089,58.273222,23077.57959,23032.48789
cuda,16384,16384,5,1,256,0,0,59.89750385,60.010481,22407.90006,22365.71442
cuda,16384,16384,5,1,256,0,0,59.89785576,60.012082,22407.76841,22365.11774
cuda,16384,16384,5,1,256,0,0,59.89926338,60.013812,22407.24183,22364.47303
cuda,16384,16384,5,1,256,1,0,105.9134064,106.025326,12672.40216,12659.02526
cuda,16384,16384,5,1,256,1,0,98.03804779,98.146835,13690.37134,13675.19676
cuda,16384,16384,5,1,256,1,0,105.9350719,106.042806,12669.81044,12656.93856
cuda,16384,16384,5,1,256,1,0,105.9240036,106.033624,12671.13435,12658.03459
cuda,16384,16384,5,1,256,1,0,105.9101124,106.017782,12672.7963,12659.92605
cuda,16384,16384,5,1,512,0,0,70.14304066,70.254079,19134.86024,19104.61711
cuda,16384,16384,5,1,512,0,0,70.15062428,70.26994,19132.79167,19100.30491
cuda,16384,16384,5,1,512,0,0,68.00147343,68.134804,19737.4735,19698.84994
cuda,16384,16384,5,1,512,0,0,67.98902416,68.148861,19741.08757,19694.78668
cuda,16384,16384,5,1,512,0,0,70.17942429,70.303709,19124.94002,19091.13046
cuda,16384,16384,5,1,512,1,0,117.5423355,117.669167,11418.67119,11406.3634
cuda,16384,16384,5,1,512,1,0,110.6901741,110.817084,12125.53229,12111.64589
cuda,16384,16384,5,1,512,1,0,117.5385933,117.664859,11419.03474,11406.78102
cuda,16384,16384,5,1,512,1,0,115.2884464,115.412074,11641.90621,11629.43558
cuda,16384,16384,5,1,512,1,0,117.5516796,117.673733,11417.76353,11405.92081
opencl,16384,16384,5,1,32,0,0,105.403328,105.59382,12733.72772,12710.75599
opencl,16384,16384,5,1,32,0,0,110.696544,110.941135,12124.83454,12098.10302
opencl,16384,16384,5,1,32,0,0,110.753792,110.933802,12118.56728,12098.90273
opencl,16384,16384,5,1,32,0,0,106.540128,106.720812,12597.85684,12576.528
opencl,16384,16384,5,1,32,0,0,110.464896,110.649386,12150.26066,12130.00206
opencl,16384,16384,5,1,32,1,0,239.215008,239.396388,5610.756997,5606.505976
opencl,16384,16384,5,1,32,1,0,238.421024,238.629865,5629.441806,5624.515104
opencl,16384,16384,5,1,32,1,0,260.044384,260.262721,5161.339227,5157.009328
opencl,16384,16384,5,1,32,1,0,257.81872,258.062735,5205.895367,5200.972856
opencl,16384,16384,5,1,32,1,0,235.201088,235.407856,5706.509657,5701.497405
opencl,16384,16384,5,1,64,0,0,54.738656,54.93125,24519.73392,24433.76548
opencl,16384,16384,5,1,64,0,0,55.2432,55.428205,24295.7917,24214.69864
opencl,16384,16384,5,1,64,0,0,55.17152,55.35295,24327.3573,24247.61968
opencl,16384,16384,5,1,64,0,0,54.729632,54.912806,24523.77681,24441.97224
opencl,16384,16384,5,1,64,0,0,54.370368,54.543701,24685.82298,24607.37455
opencl,16384,16384,5,1,64,1,0,114.977344,115.140906,11673.40655,11656.82403
opencl,16384,16384,5,1,64,1,0,116.310336,116.52058,11539.62172,11518.8002
opencl,16384,16384,5,1,64,1,0,116.333856,116.52686,11537.28868,11518.17941
opencl,16384,16384,5,1,64,1,0,109.03136,109.212351,12310.01136,12289.61072
opencl,16384,16384,5,1,64,1,0,117.488576,117.678552,11423.89606,11405.45373
opencl,16384,16384,5,1,128,0,0,54.472256,54.640613,24639.64922,24563.73028
opencl,16384,16384,5,1,128,0,0,54.50096,54.675307,24626.67226,24548.14346
opencl,16384,16384,5,1,128,0,0,52.97104,53.141303,25337.94466,25256.76271
opencl,16384,16384,5,1,128,0,0,54.479776,54.655448,24636.24814,24557.063
opencl,16384,16384,5,1,128,0,0,54.484448,54.732922,24634.1356,24522.30268
opencl,16384,16384,5,1,128,1,0,102.160736,102.340573,13137.89752,13114.81107
opencl,16384,16384,5,1,128,1,0,94.537888,94.70668,14197.24206,14171.93887
opencl,16384,16384,5,1,128,1,0,102.183136,102.35908,13135.0175,13112.43985
opencl,16384,16384,5,1,128,1,0,101.2656,101.488582,13254.0298,13224.90918
opencl,16384,16384,5,1,128,1,0,98.336256,98.525512,13648.8548,13622.63695
opencl,16384,16384,5,1,256,0,0,58.054464,58.225229,23119.27779,23051.47276
opencl,16384,16384,5,1,256,0,0,57.501408,57.684144,23341.642,23267.69866
opencl,16384,16384,5,1,256,0,0,58.048608,58.223274,23121.61008,23052.24677
opencl,16384,16384,5,1,256,0,0,58.044128,58.233183,23123.39467,23048.32418
opencl,16384,16384,5,1,256,0,0,57.646528,57.835461,23282.88149,23206.82254
opencl,16384,16384,5,1,256,1,0,105.433824,105.628782,12730.04458,12706.54886
opencl,16384,16384,5,1,256,1,0,105.440544,105.6214,12729.23326,12707.43694
opencl,16384,16384,5,1,256,1,0,105.44944,105.65222,12728.15939,12703.73003
opencl,16384,16384,5,1,256,1,0,105.41808,105.60706,12731.94579,12709.16244
opencl,16384,16384,5,1,256,1,0,102.055776,102.256423,13151.40928,13125.60366
opencl,16384,16384,5,1,512,0,0,65.326272,65.507963,20545.75041,20488.76531
opencl,16384,16384,5,1,512,0,0,67.325536,67.512251,19935.63453,19880.49961
opencl,16384,16384,5,1,512,0,0,67.344192,67.527402,19930.11186,19876.03906
opencl,16384,16384,5,1,512,0,0,67.7208,67.907559,19819.2768,19764.76993
opencl,16384,16384,5,1,512,0,0,67.347296,67.542746,19929.1933,19871.52373
opencl,16384,16384,5,1,512,1,0,113.657504,113.861506,11808.96318,11787.80544
opencl,16384,16384,5,1,512,1,0,113.482944,113.688101,11827.12778,11805.78502
opencl,16384,16384,5,1,512,1,0,120.657216,120.936962,11123.88736,11098.15608
opencl,16384,16384,5,1,512,1,0,114.354304,114.544365,11737.00712,11717.53215
opencl,16384,16384,5,1,512,1,0,120.62176,120.807756,11127.15716,11110.02575
